"","Id","Body","Tag"
"2335",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2336",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2337",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2338",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2339",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2340",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2341",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2342",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2343",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2344",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2345",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2346",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2347",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2348",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2349",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2350",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2351",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2352",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2353",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2354",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2355",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2356",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2357",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2358",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2359",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2360",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2361",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2362",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2363",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
